,ts,loc_id,item_id,user_id,is_clk
2137,2137,2,9,0,0
2138,2138,2,5,9,0
2139,2139,0,4,6,1
2140,2140,1,1,7,0
2141,2141,2,9,1,1
2142,2142,2,8,7,1
2143,2143,1,0,11,1
2144,2144,3,4,5,0
2145,2145,2,6,8,1
2146,2146,0,6,3,0
2147,2147,4,8,5,0
2148,2148,4,6,5,0
2149,2149,0,3,9,1
2150,2150,2,6,3,1
2151,2151,0,9,0,1
2152,2152,0,9,8,1
2153,2153,0,2,6,1
2154,2154,0,2,9,0
2155,2155,3,9,2,1
2156,2156,1,2,11,0
2157,2157,2,3,6,0
2158,2158,2,4,10,1
2159,2159,2,8,3,1
2160,2160,2,2,0,1
2161,2161,4,8,5,0
2162,2162,4,1,8,1
2163,2163,4,6,9,1
2164,2164,4,9,10,1
2165,2165,0,0,10,1
2166,2166,4,3,9,1
2167,2167,4,3,3,0
2168,2168,4,9,1,1
2169,2169,0,9,7,0
2170,2170,2,4,11,1
2171,2171,4,6,0,1
2172,2172,1,1,1,0
2173,2173,1,2,0,1
2174,2174,2,0,7,0
2175,2175,0,6,10,1
2176,2176,0,1,5,1
2177,2177,0,5,11,0
2178,2178,1,7,5,0
2179,2179,3,8,10,1
2180,2180,0,9,9,1
2181,2181,1,2,5,0
2182,2182,1,0,0,0
2183,2183,1,6,9,0
2184,2184,3,3,9,0
2185,2185,2,2,6,0
2186,2186,0,2,3,1
2187,2187,4,9,1,1
2188,2188,2,5,6,1
2189,2189,3,9,3,0
2190,2190,3,6,3,0
2191,2191,0,8,0,0
2192,2192,1,5,2,1
2193,2193,4,8,6,0
2194,2194,4,7,5,0
2195,2195,2,7,0,0
2196,2196,4,0,0,1
2197,2197,4,8,7,0
2198,2198,1,9,2,1
2199,2199,3,6,1,1
2200,2200,3,5,9,0
2201,2201,0,7,7,1
2202,2202,0,1,0,0
2203,2203,2,1,11,1
2204,2204,4,3,8,1
2205,2205,2,1,8,1
2206,2206,1,0,0,1
2207,2207,4,0,2,1
2208,2208,0,4,7,1
2209,2209,2,1,9,1
2210,2210,4,4,7,1
2211,2211,4,4,7,1
2212,2212,2,6,5,0
2213,2213,1,4,4,0
2214,2214,2,8,6,0
2215,2215,0,1,4,1
2216,2216,0,2,5,0
2217,2217,1,3,2,1
2218,2218,2,4,0,1
2219,2219,3,6,4,0
2220,2220,2,8,8,1
2221,2221,2,1,11,0
2222,2222,2,4,2,1
2223,2223,0,2,4,0
2224,2224,3,6,7,1
2225,2225,4,7,5,1
2226,2226,0,6,4,1
2227,2227,2,6,3,0
2228,2228,4,6,7,0
2229,2229,3,7,1,1
2230,2230,3,8,11,1
2231,2231,4,9,1,1
2232,2232,2,7,0,1
2233,2233,0,7,0,0
2234,2234,1,9,4,1
2235,2235,2,0,4,0
2236,2236,3,4,6,1
2237,2237,2,4,11,0
2238,2238,3,7,8,0
2239,2239,1,3,7,1
2240,2240,4,7,9,0
2241,2241,2,7,2,0
2242,2242,1,4,4,1
2243,2243,1,0,10,0
2244,2244,4,2,11,1
2245,2245,1,7,2,1
2246,2246,1,8,10,1
2247,2247,2,7,10,0
2248,2248,4,6,5,0
2249,2249,4,8,4,0
2250,2250,0,0,6,0
2251,2251,0,8,6,1
2252,2252,3,9,11,1
2253,2253,3,8,1,1
2254,2254,1,5,0,1
2255,2255,3,6,10,0
2256,2256,3,8,7,1
2257,2257,2,0,10,0
2258,2258,1,4,4,1
2259,2259,3,1,4,0
2260,2260,0,2,10,0
2261,2261,1,7,3,1
2262,2262,0,4,10,0
2263,2263,1,9,10,0
2264,2264,0,2,11,0
2265,2265,2,3,0,1
2266,2266,4,2,11,1
2267,2267,1,6,3,0
2268,2268,1,4,9,1
2269,2269,1,8,1,1
2270,2270,4,2,10,1
2271,2271,0,5,9,0
2272,2272,3,2,5,1
2273,2273,3,5,1,1
2274,2274,1,4,4,0
2275,2275,0,7,10,0
2276,2276,1,6,1,1
2277,2277,1,5,10,1
2278,2278,4,0,1,1
2279,2279,0,4,0,0
2280,2280,3,2,7,1
2281,2281,0,4,1,0
2282,2282,4,1,11,0
2283,2283,2,4,3,0
2284,2284,4,1,5,0
2285,2285,4,1,10,0
2286,2286,0,1,4,1
2287,2287,4,3,4,1
2288,2288,4,5,10,1
2289,2289,2,8,5,1
2290,2290,4,5,4,0
2291,2291,3,9,7,1
2292,2292,3,6,11,1
2293,2293,4,4,11,0
2294,2294,1,6,3,1
2295,2295,4,5,6,0
2296,2296,0,8,1,0
2297,2297,1,6,4,1
2298,2298,4,2,3,1
2299,2299,1,8,0,1
2300,2300,4,4,9,1
2301,2301,4,9,6,1
2302,2302,2,8,6,0
2303,2303,3,5,9,0
2304,2304,0,2,10,1
2305,2305,4,1,10,1
2306,2306,1,7,9,0
2307,2307,2,5,4,1
2308,2308,4,0,4,1
2309,2309,4,1,3,0
2310,2310,0,1,5,1
2311,2311,4,3,4,1
2312,2312,4,6,2,0
2313,2313,0,4,6,1
2314,2314,2,8,6,0
2315,2315,0,8,8,0
2316,2316,4,6,10,0
2317,2317,0,7,11,0
2318,2318,2,4,4,1
2319,2319,4,5,2,0
2320,2320,4,5,8,1
2321,2321,3,8,6,1
2322,2322,1,8,9,1
2323,2323,2,5,10,1
2324,2324,0,7,6,0
2325,2325,4,4,10,0
2326,2326,3,1,11,1
2327,2327,1,7,0,1
2328,2328,1,9,3,1
2329,2329,2,2,11,0
2330,2330,1,7,4,0
2331,2331,3,7,6,0
2332,2332,0,5,6,1
2333,2333,4,6,7,0
2334,2334,3,2,4,0
2335,2335,0,8,6,0
2336,2336,1,1,5,0
2337,2337,0,7,4,0
2338,2338,3,8,4,1
2339,2339,3,3,5,0
2340,2340,1,7,7,1
2341,2341,2,9,3,0
2342,2342,0,4,7,0
2343,2343,4,5,10,1
2344,2344,2,6,4,0
2345,2345,3,9,2,1
2346,2346,0,4,5,1
2347,2347,3,4,3,1
2348,2348,1,7,6,0
2349,2349,2,9,9,1
2350,2350,1,3,3,1
2351,2351,4,9,1,1
2352,2352,2,5,9,0
2353,2353,2,6,3,0
2354,2354,0,4,10,1
2355,2355,0,8,3,0
2356,2356,2,5,10,1
2357,2357,1,5,3,0
2358,2358,4,0,8,1
2359,2359,1,0,7,0
2360,2360,2,8,9,0
2361,2361,3,9,7,1
2362,2362,3,9,4,1
2363,2363,2,1,7,0
2364,2364,3,4,2,0
2365,2365,3,0,4,0
2366,2366,2,4,1,0
2367,2367,0,6,11,1
2368,2368,0,7,1,1
2369,2369,1,6,11,0
2370,2370,4,5,2,1
2371,2371,4,1,0,0
2372,2372,3,6,2,1
2373,2373,0,7,9,1
2374,2374,1,3,9,0
2375,2375,1,7,3,1
2376,2376,2,7,1,1
2377,2377,4,6,6,0
2378,2378,2,9,7,0
2379,2379,0,1,3,1
2380,2380,4,0,10,0
2381,2381,2,0,7,0
2382,2382,1,3,9,1
2383,2383,3,3,2,0
2384,2384,0,5,5,1
2385,2385,4,6,6,1
2386,2386,2,0,6,0
2387,2387,4,9,10,0
2388,2388,1,7,2,0
2389,2389,1,0,11,0
2390,2390,4,5,5,1
2391,2391,2,0,5,0
2392,2392,3,7,2,1
2393,2393,0,0,9,0
2394,2394,2,3,3,1
2395,2395,4,9,1,0
2396,2396,1,0,9,0
2397,2397,0,7,8,0
2398,2398,1,8,4,1
2399,2399,3,1,10,1
2400,2400,2,0,5,1
2401,2401,0,2,5,1
2402,2402,0,8,0,0
2403,2403,2,5,10,0
2404,2404,0,0,6,1
2405,2405,2,5,2,1
2406,2406,2,5,6,1
2407,2407,4,3,9,1
2408,2408,4,7,2,1
2409,2409,4,2,2,1
2410,2410,3,0,3,1
2411,2411,2,1,6,0
2412,2412,0,2,11,1
2413,2413,0,5,3,0
2414,2414,1,9,0,1
2415,2415,4,5,0,0
2416,2416,3,2,4,1
2417,2417,0,0,6,0
2418,2418,4,3,0,0
2419,2419,0,7,0,1
2420,2420,1,9,7,0
2421,2421,3,2,9,1
2422,2422,1,3,3,0
2423,2423,0,8,7,1
2424,2424,2,2,0,1
2425,2425,0,3,4,1
2426,2426,1,6,2,0
2427,2427,0,8,10,0
2428,2428,3,6,0,0
2429,2429,1,5,1,0
2430,2430,1,3,8,1
2431,2431,4,6,7,0
2432,2432,3,3,5,1
2433,2433,1,0,9,0
2434,2434,3,7,0,1
2435,2435,4,5,7,1
2436,2436,1,1,7,1
2437,2437,2,9,8,0
2438,2438,0,1,10,0
2439,2439,2,3,11,0
2440,2440,3,7,3,0
2441,2441,3,2,3,0
2442,2442,4,6,11,1
2443,2443,2,2,7,0
2444,2444,4,3,3,1
2445,2445,4,1,5,0
2446,2446,2,7,4,1
2447,2447,3,2,4,1
2448,2448,2,1,3,1
2449,2449,2,5,10,1
2450,2450,4,0,1,0
2451,2451,2,8,1,0
2452,2452,1,3,11,1
2453,2453,1,1,8,1
2454,2454,1,2,4,1
2455,2455,2,0,8,1
2456,2456,4,8,0,0
2457,2457,3,7,2,1
2458,2458,1,7,11,1
2459,2459,1,0,5,0
2460,2460,4,7,10,0
2461,2461,2,0,7,1
2462,2462,0,6,7,1
2463,2463,3,3,6,1
2464,2464,4,6,1,0
2465,2465,3,0,10,0
2466,2466,3,2,1,0
2467,2467,1,9,10,1
2468,2468,0,5,11,0
2469,2469,4,1,7,1
2470,2470,4,9,10,1
2471,2471,0,5,4,1
2472,2472,3,7,7,1
2473,2473,2,8,9,0
2474,2474,1,5,9,1
2475,2475,4,0,0,0
2476,2476,1,7,10,1
2477,2477,3,4,7,0
2478,2478,1,0,11,1
2479,2479,1,3,8,1
2480,2480,3,0,3,0
2481,2481,4,6,0,0
2482,2482,1,0,5,1
2483,2483,0,3,2,0
2484,2484,0,5,10,0
2485,2485,2,6,1,0
2486,2486,2,8,3,1
2487,2487,3,8,11,0
2488,2488,2,8,9,0
2489,2489,1,7,7,1
2490,2490,4,3,4,0
2491,2491,3,3,1,1
2492,2492,4,2,1,0
2493,2493,2,5,8,1
2494,2494,1,6,8,0
2495,2495,0,8,5,0
2496,2496,1,2,4,1
2497,2497,1,6,2,1
2498,2498,2,2,5,0
2499,2499,2,6,9,1
2500,2500,3,0,3,0
2501,2501,3,8,9,0
2502,2502,1,3,2,0
2503,2503,2,8,5,0
2504,2504,3,0,9,1
2505,2505,0,7,8,1
2506,2506,1,6,11,0
2507,2507,4,8,1,0
2508,2508,0,1,0,0
2509,2509,1,0,9,1
2510,2510,3,0,11,0
2511,2511,4,8,1,0
2512,2512,4,3,11,0
2513,2513,4,5,1,0
2514,2514,1,5,1,1
2515,2515,4,6,1,0
2516,2516,4,3,5,0
2517,2517,1,7,2,1
2518,2518,3,1,8,1
2519,2519,3,6,9,1
2520,2520,1,0,2,1
2521,2521,0,8,3,1
2522,2522,4,9,4,0
2523,2523,1,5,9,0
2524,2524,2,0,7,0
2525,2525,1,4,1,0
2526,2526,1,4,2,1
2527,2527,0,9,5,0
2528,2528,1,7,7,1
2529,2529,0,2,3,0
2530,2530,4,0,4,0
2531,2531,4,4,9,0
2532,2532,2,5,2,1
2533,2533,4,4,3,1
2534,2534,2,1,0,1
2535,2535,1,2,7,1
2536,2536,0,7,8,1
2537,2537,4,4,0,0
2538,2538,1,2,0,0
2539,2539,1,3,0,1
2540,2540,0,5,0,1
2541,2541,2,7,0,0
2542,2542,0,0,7,0
2543,2543,0,6,7,1
2544,2544,0,1,3,0
2545,2545,2,8,6,0
2546,2546,4,9,9,1
2547,2547,2,3,8,1
2548,2548,1,2,3,1
2549,2549,1,8,9,0
2550,2550,4,8,3,1
2551,2551,1,4,5,1
2552,2552,3,3,5,1
2553,2553,0,7,5,1
2554,2554,2,4,3,1
2555,2555,1,7,10,1
2556,2556,2,8,9,0
2557,2557,3,8,4,1
2558,2558,0,8,0,1
2559,2559,0,2,9,1
2560,2560,2,6,10,0
2561,2561,1,4,6,1
2562,2562,4,6,0,0
2563,2563,4,3,3,0
2564,2564,1,4,1,0
2565,2565,4,6,6,0
2566,2566,1,7,11,0
2567,2567,0,1,2,1
2568,2568,2,2,1,0
2569,2569,2,5,1,0
2570,2570,0,9,9,0
2571,2571,4,1,4,1
2572,2572,0,1,7,1
2573,2573,2,4,1,1
2574,2574,3,7,0,0
2575,2575,3,5,4,1
2576,2576,0,2,7,1
2577,2577,3,2,5,0
2578,2578,2,1,7,1
2579,2579,2,5,3,1
2580,2580,0,9,5,1
2581,2581,2,7,5,0
2582,2582,1,8,3,1
2583,2583,1,4,5,1
2584,2584,1,3,11,1
2585,2585,2,6,3,0
2586,2586,0,7,6,0
2587,2587,3,0,9,1
2588,2588,0,7,8,0
2589,2589,1,0,5,1
2590,2590,1,5,0,1
2591,2591,3,6,6,0
2592,2592,0,2,3,1
2593,2593,0,9,3,1
2594,2594,2,4,6,0
2595,2595,4,5,9,0
2596,2596,2,5,2,1
2597,2597,0,4,6,0
2598,2598,1,5,0,0
2599,2599,2,1,5,1
2600,2600,4,6,8,0
2601,2601,2,2,6,0
2602,2602,3,8,2,1
2603,2603,1,9,3,0
2604,2604,3,3,1,1
2605,2605,4,3,1,0
2606,2606,3,2,3,0
2607,2607,3,1,0,0
2608,2608,2,3,3,1
2609,2609,4,9,9,1
2610,2610,1,1,5,0
2611,2611,1,7,0,0
2612,2612,2,8,10,0
2613,2613,1,4,8,1
2614,2614,2,3,5,1
2615,2615,2,7,0,1
2616,2616,3,0,3,1
2617,2617,4,3,9,1
2618,2618,0,6,4,1
2619,2619,1,1,0,1
2620,2620,2,3,1,0
2621,2621,0,7,0,1
2622,2622,3,2,5,0
2623,2623,3,5,10,1
2624,2624,4,1,4,1
2625,2625,0,6,9,0
2626,2626,0,0,3,1
2627,2627,3,8,8,1
2628,2628,4,2,11,0
2629,2629,0,2,4,1
2630,2630,0,8,4,0
2631,2631,2,8,5,1
2632,2632,4,4,8,1
2633,2633,4,1,5,0
2634,2634,1,1,5,1
2635,2635,4,9,1,1
2636,2636,0,5,1,1
2637,2637,2,2,6,0
2638,2638,2,4,4,1
2639,2639,3,1,3,1
2640,2640,3,5,11,1
2641,2641,3,2,7,0
2642,2642,3,0,8,0
2643,2643,3,4,7,0
2644,2644,1,9,9,0
2645,2645,3,0,6,1
2646,2646,2,4,1,1
2647,2647,1,8,10,0
2648,2648,0,8,1,1
2649,2649,2,5,3,0
2650,2650,2,2,5,1
2651,2651,4,9,7,0
2652,2652,0,9,5,1
2653,2653,0,9,6,0
2654,2654,2,7,6,0
2655,2655,4,9,8,0
2656,2656,3,4,2,1
2657,2657,4,8,5,0
2658,2658,1,3,10,0
2659,2659,4,9,1,0
2660,2660,2,1,3,1
2661,2661,3,8,7,0
2662,2662,4,4,8,0
2663,2663,1,7,0,0
2664,2664,3,3,2,1
2665,2665,3,9,1,1
2666,2666,1,3,6,1
2667,2667,2,6,10,1
2668,2668,1,1,8,1
2669,2669,0,3,4,1
2670,2670,0,4,7,0
2671,2671,3,7,3,0
2672,2672,0,9,7,1
2673,2673,4,9,3,1
2674,2674,2,2,10,0
2675,2675,0,4,9,0
2676,2676,0,4,9,1
2677,2677,0,7,3,0
2678,2678,2,7,10,1
2679,2679,1,7,1,1
2680,2680,1,3,9,0
2681,2681,3,2,10,1
2682,2682,2,0,4,0
2683,2683,1,8,10,0
2684,2684,4,0,0,0
2685,2685,2,4,9,0
2686,2686,1,3,8,0
2687,2687,2,2,6,1
2688,2688,2,7,0,1
2689,2689,2,7,1,1
2690,2690,4,0,4,0
2691,2691,1,7,9,1
2692,2692,0,7,7,1
2693,2693,0,2,6,0
2694,2694,3,3,9,0
2695,2695,2,1,3,0
2696,2696,4,4,11,1
2697,2697,4,5,8,0
2698,2698,2,0,10,0
2699,2699,4,8,6,1
2700,2700,1,3,7,0
2701,2701,0,9,11,1
2702,2702,2,3,6,1
2703,2703,0,9,10,0
2704,2704,4,5,10,0
2705,2705,3,1,5,1
2706,2706,2,4,10,0
2707,2707,1,8,6,1
2708,2708,3,4,0,1
2709,2709,0,2,6,0
2710,2710,1,4,3,0
2711,2711,3,4,5,0
2712,2712,2,9,10,1
2713,2713,4,9,2,0
2714,2714,0,6,11,1
2715,2715,0,4,7,1
2716,2716,2,8,7,0
2717,2717,3,7,0,1
2718,2718,3,9,0,1
2719,2719,1,8,10,1
2720,2720,0,1,6,1
2721,2721,0,1,8,0
2722,2722,2,8,2,1
2723,2723,2,4,7,0
2724,2724,1,7,10,0
2725,2725,0,3,7,1
2726,2726,4,8,4,0
2727,2727,1,6,8,0
2728,2728,4,8,10,1
2729,2729,2,1,11,1
2730,2730,1,3,0,1
2731,2731,1,1,0,1
2732,2732,2,6,9,1
2733,2733,0,3,1,0
2734,2734,4,5,6,0
2735,2735,2,7,11,1
2736,2736,3,5,3,0
2737,2737,4,0,0,1
2738,2738,1,0,0,1
2739,2739,4,2,11,1
2740,2740,0,5,8,1
2741,2741,1,2,3,1
2742,2742,2,0,8,0
2743,2743,1,3,4,0
2744,2744,1,0,11,0
2745,2745,2,8,9,0
2746,2746,1,1,11,1
2747,2747,2,6,0,1
2748,2748,0,3,4,1
2749,2749,4,6,9,1
2750,2750,2,7,7,0
2751,2751,1,3,0,0
2752,2752,4,5,0,1
2753,2753,0,9,10,0
2754,2754,4,4,6,1
2755,2755,0,2,10,1
2756,2756,1,6,9,1
2757,2757,1,7,0,0
2758,2758,0,3,1,1
2759,2759,2,9,0,1
2760,2760,4,9,3,0
2761,2761,2,4,9,1
2762,2762,1,5,6,0
2763,2763,1,8,6,1
2764,2764,0,1,3,0
2765,2765,1,9,5,0
2766,2766,3,8,8,0
2767,2767,0,1,1,0
2768,2768,4,7,1,1
2769,2769,4,9,11,0
2770,2770,2,0,2,1
2771,2771,4,5,9,0
2772,2772,3,3,5,1
2773,2773,1,5,5,1
2774,2774,3,1,11,0
2775,2775,0,2,1,0
2776,2776,0,5,10,0
2777,2777,0,5,4,0
2778,2778,4,4,8,1
2779,2779,3,6,11,1
2780,2780,1,8,6,0
2781,2781,4,8,0,0
2782,2782,3,2,0,0
2783,2783,2,7,2,0
2784,2784,0,1,4,1
2785,2785,4,1,9,1
2786,2786,1,6,1,1
2787,2787,3,7,8,0
2788,2788,2,0,7,0
2789,2789,2,9,2,1
2790,2790,3,6,6,1
2791,2791,4,6,1,1
2792,2792,4,7,11,1
2793,2793,2,7,8,0
2794,2794,4,9,8,1
2795,2795,2,3,6,1
2796,2796,0,1,3,1
2797,2797,1,5,7,1
2798,2798,2,0,11,0
2799,2799,3,8,10,0
2800,2800,0,4,10,1
2801,2801,2,4,11,0
2802,2802,1,4,6,0
2803,2803,0,7,8,1
2804,2804,2,6,0,1
2805,2805,2,7,3,0
2806,2806,4,6,8,1
2807,2807,4,5,2,1
2808,2808,3,9,2,0
2809,2809,0,5,5,1
2810,2810,2,5,3,0
2811,2811,1,6,10,0
2812,2812,0,5,10,0
2813,2813,4,3,0,0
2814,2814,2,9,11,0
2815,2815,0,4,7,1
2816,2816,2,2,11,0
2817,2817,4,9,6,0
2818,2818,2,0,9,1
2819,2819,4,7,2,1
2820,2820,2,6,7,0
2821,2821,0,8,5,1
2822,2822,4,7,3,0
2823,2823,2,6,8,1
2824,2824,1,9,0,0
2825,2825,3,0,6,0
2826,2826,0,0,4,1
2827,2827,3,6,4,1
2828,2828,2,7,0,0
2829,2829,4,7,4,1
2830,2830,4,9,3,0
2831,2831,2,2,8,1
2832,2832,3,2,6,0
2833,2833,1,4,5,0
2834,2834,2,7,4,1
2835,2835,4,9,0,1
2836,2836,4,2,4,0
2837,2837,2,6,11,1
2838,2838,3,1,11,0
2839,2839,0,4,11,0
2840,2840,2,8,3,1
2841,2841,2,7,9,0
2842,2842,2,3,10,0
2843,2843,1,0,4,1
2844,2844,0,0,7,0
2845,2845,2,0,2,1
2846,2846,1,2,7,0
2847,2847,4,8,1,1
2848,2848,2,2,1,0
2849,2849,1,0,7,1
2850,2850,2,2,1,0
2851,2851,3,5,10,1
2852,2852,1,1,9,1
2853,2853,1,6,1,1
2854,2854,0,2,4,0
2855,2855,3,9,1,0
2856,2856,0,1,2,0
2857,2857,2,4,11,0
2858,2858,0,9,5,0
2859,2859,4,4,7,1
2860,2860,2,6,7,1
2861,2861,4,3,1,0
2862,2862,1,1,8,0
2863,2863,1,1,6,1
2864,2864,1,1,3,1
2865,2865,3,5,11,0
2866,2866,1,7,2,1
2867,2867,3,6,5,0
2868,2868,0,6,9,0
2869,2869,4,4,6,0
2870,2870,2,1,2,1
2871,2871,3,1,0,0
2872,2872,4,9,11,1
2873,2873,2,5,11,0
2874,2874,3,1,2,1
2875,2875,0,7,11,1
2876,2876,3,3,3,0
2877,2877,4,0,8,0
2878,2878,1,9,0,1
2879,2879,3,0,8,1
2880,2880,2,8,0,0
2881,2881,1,5,7,1
2882,2882,3,7,7,0
2883,2883,0,1,7,1
2884,2884,2,1,7,1
2885,2885,1,8,1,0
2886,2886,4,6,2,0
2887,2887,1,7,8,0
2888,2888,1,4,0,1
2889,2889,1,9,4,0
2890,2890,2,0,6,1
2891,2891,4,4,4,1
2892,2892,4,0,10,1
2893,2893,0,3,7,0
2894,2894,3,7,3,1
2895,2895,1,1,2,1
2896,2896,0,3,3,0
2897,2897,0,6,11,0
2898,2898,3,8,4,0
2899,2899,4,3,1,1
2900,2900,4,1,10,1
2901,2901,4,0,6,0
2902,2902,1,3,1,0
2903,2903,2,2,11,1
2904,2904,2,3,11,1
2905,2905,1,0,8,1
2906,2906,3,7,1,0
2907,2907,0,7,2,1
2908,2908,0,5,11,0
2909,2909,2,1,2,0
2910,2910,3,4,5,0
2911,2911,4,1,8,1
2912,2912,4,2,8,1
2913,2913,3,1,7,1
2914,2914,3,3,5,0
2915,2915,1,6,10,1
2916,2916,4,3,4,0
2917,2917,1,3,10,0
2918,2918,3,7,1,1
2919,2919,3,4,3,1
2920,2920,3,1,2,0
2921,2921,3,1,6,0
2922,2922,1,6,4,0
2923,2923,3,7,11,0
2924,2924,1,2,2,0
2925,2925,4,6,10,1
2926,2926,4,4,7,1
2927,2927,2,0,10,1
2928,2928,3,2,5,1
2929,2929,4,3,9,0
2930,2930,4,6,7,1
2931,2931,3,3,4,0
2932,2932,0,2,8,1
2933,2933,1,6,1,1
2934,2934,4,6,6,0
2935,2935,1,0,7,0
2936,2936,2,4,6,1
2937,2937,2,7,8,1
2938,2938,3,7,7,0
2939,2939,4,2,3,1
2940,2940,1,7,9,0
2941,2941,0,6,4,0
2942,2942,1,5,4,1
2943,2943,4,5,11,1
2944,2944,4,9,3,1
2945,2945,0,0,11,1
2946,2946,3,5,4,1
2947,2947,2,5,10,1
2948,2948,1,4,0,0
2949,2949,1,7,5,0
2950,2950,3,6,11,0
2951,2951,1,0,4,0
2952,2952,3,6,1,1
2953,2953,1,8,2,1
2954,2954,4,3,1,0
2955,2955,3,7,8,0
2956,2956,1,9,1,1
2957,2957,0,9,2,0
2958,2958,3,9,8,0
2959,2959,0,5,11,1
2960,2960,1,1,5,1
2961,2961,2,7,5,0
2962,2962,0,3,2,0
2963,2963,1,7,0,1
2964,2964,2,3,5,0
2965,2965,3,9,9,1
2966,2966,2,9,8,0
2967,2967,2,9,2,0
2968,2968,1,5,1,1
2969,2969,0,0,6,0
2970,2970,3,2,0,0
2971,2971,0,9,3,0
2972,2972,4,8,10,1
2973,2973,1,4,5,1
2974,2974,3,9,0,1
2975,2975,4,2,4,1
2976,2976,0,7,9,1
2977,2977,2,9,9,1
2978,2978,1,6,8,0
2979,2979,3,0,6,1
2980,2980,2,2,11,1
2981,2981,2,4,3,1
2982,2982,3,6,1,0
2983,2983,4,8,11,0
2984,2984,0,7,0,0
2985,2985,1,3,0,0
2986,2986,2,4,7,0
2987,2987,2,0,9,1
2988,2988,1,6,2,0
2989,2989,4,9,2,1
2990,2990,3,4,9,1
2991,2991,2,9,9,1
2992,2992,2,7,6,1
2993,2993,1,9,8,1
2994,2994,3,8,3,1
2995,2995,0,8,5,1
2996,2996,4,0,0,0
2997,2997,0,0,6,1
2998,2998,4,0,6,0
2999,2999,2,2,11,1
3000,3000,2,7,7,0
3001,3001,1,1,6,1
3002,3002,0,1,9,1
3003,3003,3,8,3,1
3004,3004,0,7,7,0
3005,3005,2,2,11,0
3006,3006,1,4,10,1
3007,3007,2,1,9,1
3008,3008,0,8,5,0
3009,3009,4,5,10,1
3010,3010,2,8,6,0
3011,3011,2,6,11,1
3012,3012,2,7,5,0
3013,3013,2,1,4,0
3014,3014,3,8,7,0
3015,3015,3,8,7,0
3016,3016,0,2,2,1
3017,3017,3,2,6,0
3018,3018,0,8,8,1
3019,3019,0,5,8,1
3020,3020,0,9,8,0
3021,3021,2,0,9,1
3022,3022,4,5,5,1
3023,3023,2,3,2,0
3024,3024,0,1,2,0
3025,3025,1,2,1,1
3026,3026,3,0,6,0
3027,3027,4,9,8,1
3028,3028,1,4,7,0
3029,3029,3,3,8,1
3030,3030,1,3,1,1
3031,3031,2,6,10,0
3032,3032,4,3,6,1
3033,3033,4,1,3,0
3034,3034,4,5,9,1
3035,3035,1,2,7,1
3036,3036,2,3,8,1
3037,3037,1,6,5,0
3038,3038,0,8,6,0
3039,3039,3,0,9,1
3040,3040,3,4,10,0
3041,3041,1,8,2,1
3042,3042,1,7,2,0
3043,3043,0,1,4,1
3044,3044,1,9,0,0
3045,3045,2,9,10,1
3046,3046,0,8,10,1
3047,3047,0,7,4,1
3048,3048,4,5,3,1
3049,3049,3,1,2,1
3050,3050,2,2,1,1
3051,3051,0,1,7,0
3052,3052,2,7,0,0
3053,3053,2,3,5,1
3054,3054,2,8,10,0
3055,3055,0,8,4,1
3056,3056,3,1,9,1
3057,3057,3,9,6,1
3058,3058,4,9,2,0
3059,3059,1,3,8,0
3060,3060,0,3,11,1
3061,3061,4,4,1,1
3062,3062,1,6,1,1
3063,3063,1,6,3,1
3064,3064,4,5,11,1
3065,3065,3,4,3,0
3066,3066,2,0,11,1
3067,3067,0,3,7,0
3068,3068,2,8,10,1
3069,3069,4,4,10,0
3070,3070,2,2,8,1
3071,3071,4,9,3,1
3072,3072,2,7,11,0
3073,3073,0,1,2,1
3074,3074,0,6,11,1
3075,3075,2,0,2,0
3076,3076,4,4,8,1
3077,3077,1,1,11,0
3078,3078,2,0,5,1
3079,3079,2,1,5,0
3080,3080,1,2,10,1
3081,3081,1,1,3,1
3082,3082,1,5,2,0
3083,3083,2,4,3,0
3084,3084,4,4,4,0
3085,3085,0,1,9,1
3086,3086,4,9,5,0
3087,3087,3,1,11,1
3088,3088,4,1,4,0
3089,3089,4,5,7,1
3090,3090,3,6,4,0
3091,3091,0,1,7,0
3092,3092,3,7,6,1
3093,3093,4,0,0,0
3094,3094,3,0,1,0
3095,3095,1,5,9,1
3096,3096,3,6,3,1
3097,3097,0,6,4,1
3098,3098,1,9,1,1
3099,3099,4,0,11,1
3100,3100,0,3,8,1
3101,3101,0,8,7,0
3102,3102,1,3,10,1
3103,3103,0,0,7,0
3104,3104,2,6,5,0
3105,3105,1,0,2,0
3106,3106,0,2,10,0
3107,3107,1,4,6,0
3108,3108,0,8,6,1
3109,3109,2,1,8,1
3110,3110,4,1,7,0
3111,3111,1,0,10,0
3112,3112,4,9,9,0
3113,3113,1,8,4,1
3114,3114,4,7,8,0
3115,3115,3,5,4,1
3116,3116,2,6,2,0
3117,3117,1,2,9,0
3118,3118,4,3,1,1
3119,3119,1,1,9,0
3120,3120,4,9,8,1
3121,3121,1,4,4,1
3122,3122,4,3,4,0
3123,3123,4,2,6,0
3124,3124,1,5,6,1
3125,3125,4,1,7,0
3126,3126,4,6,1,0
3127,3127,4,6,11,1
3128,3128,0,7,7,0
3129,3129,4,7,10,1
3130,3130,0,5,7,0
3131,3131,2,7,2,0
3132,3132,4,5,3,1
3133,3133,0,7,0,0
3134,3134,1,6,9,1
